itl,itlname,par,year,Taxonomy relative to the UK,Taxonomy relative to ITL1,GVA per hour worked,Export Intensity,New Businesses,Low Skilled,High Skilled,Active,Inactive due to Illness,Working Age,4G connected,Fibre connected,GFCF per job,ICT per job,Intangibles per job
TLH23,Hertfordshire,TLH,2021,Losing ground,Losing ground,39.7,0.31880733944954126,0.1054519368723099,0.13518567993588032,0.4885118888592038,0.8299492385786802,0.20581304006284368,0.623366328059229,0.8338533133028753,0.17495820814297106,,,
TLH23,Hertfordshire,TLH,2022,Steaming ahead,Steaming ahead,40.8,,0.10506123653534012,0.06347239432741292,0.5148010463995594,0.8402863830373124,0.2336206896551724,0.6029447412725347,0.8873040535895722,0.3079941417094424,,,
TLH24,Bedford,TLH,2020,Falling behind,Falling behind,31.0,0.10199556541019955,0.11003236245954692,0.125,0.5303030303030303,0.8759469696969697,0.17557251908396945,0.5791188180711395,0.6863,0.107,12565.383552813335,731.1907173772908,4021.894281241367
TLH24,Bedford,TLH,2021,Falling behind,Falling behind,31.5,0.11095809561282707,0.11903285802851829,0.11227402473834443,0.49191246431969554,0.7630827783063748,0.12449799196787148,0.565674180283752,0.72,0.164,,,
TLH24,Bedford,TLH,2022,Falling behind,Falling behind,31.7,,0.1195046439628483,0.06045589692765114,0.4261645193260654,0.8047571853320119,0.17766497461928935,0.5382309325424344,0.728,0.34099999999999997,,,
TLH25,Central Bedfordshire,TLH,2020,Catching up,Catching up,34.0,0.18945220530528958,0.09861857252494244,0.17699115044247787,0.4319690265486726,0.8290929203539823,0.21035598705501618,0.6253783227547085,0.6616000000000001,0.125,16263.342318059298,323.53998203054806,1826.6846361185985
TLH25,Central Bedfordshire,TLH,2021,Falling behind,Falling behind,35.0,0.1648179749715586,0.1114099116404149,0.17964071856287425,0.416984213391399,0.8170930865541643,0.25297619047619047,0.6213407023822006,0.6704,0.209,,,
TLH25,Central Bedfordshire,TLH,2022,Catching up,Catching up,36.0,,0.10068912710566616,0.10277136258660508,0.3833718244803695,0.8851039260969977,0.6633165829145728,0.5744591228553139,0.7362999999999998,0.28500000000000003,,,
TLH31,Southend-on-Sea,TLH,2020,Falling behind,Falling behind,26.4,,0.10870947234583599,0.20357142857142857,0.35892857142857143,0.8276785714285714,0.18652849740932642,0.6178424060548556,0.9379000000000001,0.21,6529.19442131557,137.51561199000835,1884.88759367194
TLH31,Southend-on-Sea,TLH,2021,Falling behind,Falling behind,27.5,0.06068232662192394,0.12045889101338432,0.1784121320249777,0.37823371989295274,0.8180196253345228,0.27941176470588236,0.6205197752622402,0.9355,0.413,,,
TLH31,Southend-on-Sea,TLH,2022,Falling behind,Falling behind,28.5,,0.13840399002493767,0.15249537892791126,0.3456561922365989,0.8068391866913124,0.3684210526315789,0.5980709172815963,0.9144,0.673,,,
TLH32,Thurrock,TLH,2020,Falling behind,Losing ground,36.5,,0.14140127388535031,0.2198001816530427,0.3097184377838329,0.8074477747502271,0.1320754716981132,0.6262691762939199,0.7243,0.12800000000000003,18830.59942135383,319.5299455766706,1976.1913865840759
TLH32,Thurrock,TLH,2021,Falling behind,Falling behind,36.7,0.11872404681011703,0.13885429638854296,0.2122854561878952,0.27009936766034326,0.8139114724480578,0.16990291262135923,0.6292168041242974,0.7882,0.246,,,
TLH32,Thurrock,TLH,2022,Falling behind,Falling behind,36.6,,0.1370117792932424,0.07040913415794481,0.42721217887725976,0.8943862987630827,0.2702702702702703,0.5941982281472435,0.8257,0.515,,,
TLH34,Essex Haven Gateway,TLH,2020,Catching up,Catching up,35.7,0.1405506299580028,0.10516842375932116,0.19245154709282558,0.33662019721183273,0.7813668820129208,0.24572317262830481,0.5973502105248192,0.6996593289745355,0.09410932123193393,15464.237722791284,409.7243073227637,6691.540207027923
TLH34,Essex Haven Gateway,TLH,2021,Catching up,Catching up,36.6,0.18298608251667628,0.11231155778894472,0.21774193548387097,0.31485215053763443,0.7805779569892473,0.27565084226646247,0.5984604123263539,0.6968577383310542,0.17296552884594907,,,
TLH34,Essex Haven Gateway,TLH,2022,Catching up,Catching up,36.9,,0.10626566416040101,0.15095702419646082,0.3423618634886241,0.8212351029252438,0.37777777777777777,0.5499219504057388,0.7212340309257581,0.28130431315268123,,,
TLH35,West Essex,TLH,2020,Falling behind,Falling behind,35.0,0.18503712164477443,0.11154058531198233,0.1840981856990395,0.39327641408751335,0.7748132337246532,0.2559241706161137,0.5902994336401378,0.7566558106658867,0.12220572709926322,8365.627526273242,229.1329830234438,790.7866814874697
TLH35,West Essex,TLH,2021,Falling behind,Falling behind,35.4,0.21267290480065093,0.11468758452799567,0.17037037037037037,0.41375661375661377,0.8227513227513228,0.20597014925373133,0.5900902307284024,0.7594740762825268,0.2064873706032851,,,
TLH35,West Essex,TLH,2022,Falling behind,Falling behind,35.7,,0.1072961373390558,0.06820744081172492,0.4599774520856821,0.850620067643743,0.2,0.5509727433100604,0.8098158983309398,0.3565209061986793,,,
TLH36,Heart of Essex,TLH,2020,Losing ground,Losing ground,38.2,0.14718831298779267,0.09482257126236183,0.10795454545454546,0.39359504132231404,0.7747933884297521,0.11009174311926606,0.5995348649962684,0.7735652384955392,0.22531915557122323,6936.643043733674,324.28412513905033,1172.3349206944392
TLH36,Heart of Essex,TLH,2021,Falling behind,Steaming ahead,39.0,0.12361656551231703,0.10801393728222997,0.17011375387797312,0.3764219234746639,0.8324715615305067,0.25,0.5940733960171894,0.7865345689980078,0.4108020513648845,,,
TLH36,Heart of Essex,TLH,2022,Catching up,Steaming ahead,39.5,,0.09959231217239371,0.05962800875273523,0.48358862144420134,0.8369803063457331,0.22818791946308725,0.5569570887109551,0.7759996751974388,0.5127585368607732,,,
TLH37,Essex Thames Gateway,TLH,2020,Falling behind,Losing ground,37.1,0.24176064819883938,0.10302659737083461,0.2273342354533153,0.2886783942264321,0.7979251240414975,0.203125,0.6110956445997834,0.8305612254950251,0.10868019160673827,6156.629726340029,226.78207948681046,576.6528911459725
TLH37,Essex Thames Gateway,TLH,2021,Falling behind,Losing ground,38.9,0.26496739774748074,0.1126112304387849,0.18695850433196534,0.3383492932056544,0.8285453716370269,0.17553191489361702,0.6031170674154522,0.8352023278352665,0.18925303170640445,,,
TLH37,Essex Thames Gateway,TLH,2022,Losing ground,Steaming ahead,40.1,,0.10902371419772097,0.11051866214251091,0.3053805138148328,0.9360155113911779,0.7348484848484849,0.5639770909935893,0.849647934537452,0.3547365266184776,,,
TLI,London,UKX,2020,Losing ground, ,49.3,0.38336027910142956,0.13291276556684858,0.11243572528084368,0.5874954966757279,0.8000851537680542,0.169151376146789,0.6886877738240452,0.9549004126025157,0.2099691789871868,14075.338583787645,589.4676532937273,3396.73425855329
TLI,London,UKX,2021,Losing ground, ,50.1,0.374069000267687,0.14081728666110913,0.11113648225469729,0.5877805323590815,0.7943143267223383,0.19213385139957181,0.696349898560655,0.9596013243691507,0.3136372196137346,,,
TLI,London,UKX,2022,Losing ground, ,50.6,,0.12737127371273713,0.0751893651837981,0.5888793292508055,0.8287025321794288,0.23921607248375024,0.6685742901678062,0.9816340602213331,0.43558489596776795,,,
TLI31,Camden and City of London,TLI,2020,Losing ground,Losing ground,64.0,0.44791629815686135,0.11547212741751992,0.16760347470618292,0.6734798160449668,0.7465508431272355,0.21975806451612903,0.8771890506008543,0.982751003863929,0.29659504507917267,15892.378412918639,990.9270998824209,6522.5470187641495
TLI31,Camden and City of London,TLI,2021,Losing ground,Losing ground,66.2,0.4340957748252629,0.12430759204952753,0.11358258400378608,0.6947468054898249,0.7756743965925225,0.2109704641350211,0.9619543196893339,0.9834733621039652,0.5878679307700404,,,
TLI31,Camden and City of London,TLI,2022,Losing ground,Losing ground,67.6,,0.11052503448835511,0.07095115681233934,0.6524421593830334,0.7850899742930592,0.19617224880382775,0.8497308821473507,0.9968774412181833,0.6829455251175637,,,
TLI32,Westminster,TLI,2020,Steaming ahead,Steaming ahead,58.5,0.7071765395239823,0.11165621876987372,0.08352803738317757,0.6547897196261683,0.759929906542056,0.1897810218978102,0.8325876356845504,0.9990000000000001,0.561,18323.26477877155,650.9838879618829,4338.994573841317
TLI32,Westminster,TLI,2021,Losing ground,Steaming ahead,60.1,0.7130326913679251,0.1262144497438615,0.09149484536082474,0.6887886597938144,0.7712628865979382,0.2563380281690141,0.7542804931983534,0.9939999999999999,0.651,,,
TLI32,Westminster,TLI,2022,Steaming ahead,Steaming ahead,61.2,,0.11348256116605934,,0.7238949391415759,0.7616912235746316,0.3763440860215054,0.7385328696804107,1.0,0.6840000000000002,,,
TLI33,Kensington & Chelsea and Hammersmith & Fulham,TLI,2020,Steaming ahead,Catching up,43.5,0.3601985346253841,0.11979345955249569,0.07217847769028872,0.663167104111986,0.8057742782152231,0.12387387387387387,0.6897404874045422,0.9983082241896539,0.19418579686209744,17177.27580161585,526.6150931587147,4340.755297276744
TLI33,Kensington & Chelsea and Hammersmith & Fulham,TLI,2021,Steaming ahead,Catching up,44.0,0.2919956438878301,0.12521648770349844,0.06794425087108014,0.6968641114982579,0.7439024390243902,0.1870748299319728,0.7009060492832198,0.9979336771263076,0.36424742155269413,,,
TLI33,Kensington & Chelsea and Hammersmith & Fulham,TLI,2022,Steaming ahead,Catching up,44.4,,0.109504496561453,,0.6868910540301152,0.7719220549158547,0.10097087378640776,0.6813682889146389,0.9994121300470531,0.5429938524909085,,,
TLI34,Wandsworth,TLI,2020,Falling behind,Falling behind,33.0,0.15132487755870902,0.12036553524804178,0.05358649789029536,0.7270042194092827,0.8704641350210971,0.1270358306188925,0.7102655853847122,0.986,0.33399999999999996,15728.463961566675,233.80751693684104,2080.3187434374236
TLI34,Wandsworth,TLI,2021,Falling behind,Falling behind,32.9,0.13974826491001058,0.13100671140939596,0.036564625850340135,0.7023809523809523,0.8477891156462585,0.16759776536312848,0.7161365165682689,0.9779,0.433,,,
TLI34,Wandsworth,TLI,2022,Falling behind,Catching up,33.1,,0.11211778029445074,,0.7245857590685177,0.9444693237796686,0.14516129032258066,0.6786512073183704,0.9937,0.597,,,
TLI41,Hackney and Newham,TLI,2020,Falling behind,Falling behind,36.4,,0.17224302451986956,0.12302017791277935,0.5990453460620525,0.7825992623128661,0.2275449101796407,0.7508874939516819,0.9799428551606573,0.18648875101587745,15118.853853103294,359.7619631094026,3140.0533278713106
TLI41,Hackney and Newham,TLI,2021,Falling behind,Falling behind,36.3,0.2526359528385187,0.18487106017191976,0.11512027491408934,0.6290807560137457,0.8097079037800687,0.20090293453724606,0.7616081447578917,0.9885794767571631,0.4412934577023836,,,
TLI41,Hackney and Newham,TLI,2022,Falling behind,Falling behind,35.9,,0.16285777679165742,0.0639470782800441,0.5993384785005512,0.839470782800441,0.23076923076923078,0.7312912006398596,0.9939230805588859,0.5079340511543546,,,
TLI42,Tower Hamlets,TLI,2020,Losing ground,Losing ground,66.4,0.5198984148247376,0.13600205286117525,0.1522476675148431,0.5928753180661578,0.775657336726039,0.18714555765595464,0.7686289849403481,0.9962,0.44299999999999995,20685.27835538442,271.79581368195267,3634.100584457753
TLI42,Tower Hamlets,TLI,2021,Losing ground,Losing ground,68.4,0.4636430658329465,0.14505208333333333,0.12625,0.5208333333333334,0.7695833333333333,0.14647377938517178,0.7674719792782566,0.9959000000000001,0.5910000000000001,,,
TLI42,Tower Hamlets,TLI,2022,Losing ground,Losing ground,69.4,,0.13514943136736313,,0.5922876949740035,0.8145580589254766,0.15186915887850466,0.7084339864145198,0.9998000000000001,0.646,,,
TLI43,Haringey and Islington,TLI,2020,Steaming ahead,Catching up,45.0,0.3983681101525647,0.146875,0.09628066473226062,0.6317594302294909,0.7826431020838829,0.1783980582524272,0.7728028832825062,0.9601509101373884,0.09704397130090554,11999.63573388817,508.5525361256286,3906.568829316631
TLI43,Haringey and Islington,TLI,2021,Steaming ahead,Catching up,45.8,0.43742922962789427,0.16469563052408814,0.08914525432616675,0.6127425275301521,0.7939171473518616,0.15267175572519084,0.7923268524846946,0.9653986462986773,0.18233264616792694,,,
TLI43,Haringey and Islington,TLI,2022,Steaming ahead,Catching up,46.6,,0.14581012501547222,0.061235799390412855,0.628151842615683,0.8456636187309504,0.26032315978456017,0.7484694639390772,0.9941928117295965,0.2708467194325505,,,
TLI44,Lewisham and Southwark,TLI,2020,Steaming ahead,Catching up,38.7,,0.12780713342140027,0.0702797973121833,0.679665124476757,0.8620841595064992,0.19169329073482427,0.736582801059355,0.9735982499609598,0.2925960959866743,14379.119056789488,947.2760730945351,2552.558094749005
TLI44,Lewisham and Southwark,TLI,2021,Steaming ahead,Catching up,39.1,0.20072045551380874,0.14830577835979702,0.13450164293537786,0.6164293537787514,0.8048192771084337,0.22783389450056116,0.7523381813687117,0.9778730746169909,0.3775380217917175,,,
TLI44,Lewisham and Southwark,TLI,2022,Falling behind,Catching up,39.0,,0.12268284462419952,0.07179833445869908,0.6153499887463426,0.8480756245779878,0.22814814814814816,0.7276854590658504,0.9948776626615822,0.48742974314698895,,,
TLI45,Lambeth,TLI,2020,Losing ground,Falling behind,46.8,0.26458947368421054,0.1296469853170884,0.09848173984407058,0.6918342224045958,0.8596635207221994,0.22514619883040934,0.7486322179112639,0.9958000000000001,0.11099999999999999,12647.218404109093,382.39407750367747,2448.6363307530924
TLI45,Lambeth,TLI,2021,Losing ground,Falling behind,48.1,0.32910148870248623,0.13352362829051698,0.061124694376528114,0.7518337408312958,0.845558272208639,0.2717678100263852,0.7724487001520345,0.9942000000000001,0.29900000000000004,,,
TLI45,Lambeth,TLI,2022,Losing ground,Catching up,49.6,,0.12140052356020943,0.07507258399004563,0.7034425549564496,0.8979676482787226,0.33739837398373984,0.7610191533148997,0.9979,0.5229999999999999,,,
TLI51,Bexley and Greenwich,TLI,2020,Losing ground,Falling behind,42.0,0.051564027370478986,0.13129496402877697,0.12076211824040348,0.5113477164471841,0.8119921546651723,0.15350223546944858,0.6667189730024584,0.8875600216646713,0.2311036790471053,14020.304108922377,338.1754596436029,1432.6619999660466
TLI51,Bexley and Greenwich,TLI,2021,Losing ground,Falling behind,41.6,0.05585085894769278,0.13269711429220632,0.13910398230088494,0.5143805309734514,0.8075221238938053,0.21695402298850575,0.6744079347376039,0.9146451924500693,0.33263076065465247,,,
TLI51,Bexley and Greenwich,TLI,2022,Losing ground,Falling behind,41.4,,0.1352164852975226,0.05132591958939264,0.5218135158254918,0.8423153692614771,0.28390596745027125,0.6507519738734309,0.9727754727595309,0.5320994417759315,,,
TLI52,Barking & Dagenham and Havering,TLI,2020,Falling behind,Falling behind,36.3,0.11792983532781016,0.15674507921267403,0.17357001972386588,0.43063773833004604,0.7833662064431295,0.2109256449165402,0.6322576086030266,0.9238123624535507,0.24098419952855923,13591.092784548347,206.61653564720245,708.3905160037693
TLI52,Barking & Dagenham and Havering,TLI,2021,Falling behind,Falling behind,36.1,0.09838606729278745,0.15120113047574188,0.20209629872256796,0.3711103832296102,0.7782509007533573,0.1831610044313146,0.6349833610648918,0.961242171081422,0.2449446804129019,,,
TLI52,Barking & Dagenham and Havering,TLI,2022,Falling behind,Falling behind,35.9,,0.15343422584400465,0.11474316210807205,0.4209472981987992,0.8325550366911274,0.17729083665338646,0.6185333044491897,0.963253251008454,0.28777928380446044,,,
TLI53,Redbridge and Waltham Forest,TLI,2020,Falling behind,Falling behind,35.8,0.07139188495120699,0.15519718984512215,0.13177308572882218,0.5517679979648944,0.7743576698041211,0.12175873731679819,0.6648322190783676,0.9102074620920653,0.22671173674919656,7938.380917961691,258.3423683893507,975.0030116853391
TLI53,Redbridge and Waltham Forest,TLI,2021,Falling behind,Falling behind,36.3,,0.1585249042145594,0.11026808295397066,0.5584218512898331,0.7637835103692463,0.2012847965738758,0.6721323458166816,0.9064071483039825,0.2715524953573704,,,
TLI53,Redbridge and Waltham Forest,TLI,2022,Falling behind,Falling behind,36.6,,0.14846743295019157,0.09176470588235294,0.5304575163398693,0.7803921568627451,0.25833333333333336,0.6518427124836826,0.9445850631897472,0.46403577785688854,,,
TLI54,Enfield,TLI,2020,Losing ground,Falling behind,42.0,0.18129794228661877,0.15987748851454825,0.13447653429602888,0.4598375451263538,0.7256317689530686,0.21052631578947367,0.6651678378143113,0.9429,0.029,9291.837025967376,702.2861028788274,1651.484749519356
TLI54,Enfield,TLI,2021,Losing ground,Catching up,43.0,0.17656391659111514,0.17000290107339716,0.11714156490275893,0.49389416553595655,0.7421981004070556,0.22105263157894736,0.6702518522111339,0.9635,0.036000000000000004,,,
TLI54,Enfield,TLI,2022,Losing ground,Catching up,43.8,,0.13022183808700663,0.12452290076335878,0.48091603053435117,0.795324427480916,0.2400932400932401,0.6405398137055962,0.9815999999999999,0.051000000000000004,,,
TLI61,Bromley,TLI,2020,Losing ground,Falling behind,39.8,0.08884347198845877,0.10722610722610723,0.09125475285171103,0.5304182509505704,0.8027566539923955,0.15180722891566265,0.6351755638541632,0.8588,0.032,6660.517207601385,241.13498334748252,1457.503428459479
TLI61,Bromley,TLI,2021,Losing ground,Falling behind,39.4,0.06777463460631777,0.11153960249184218,0.11700615821885363,0.5793462813832307,0.8555187115111321,0.2098360655737705,0.6398928156799505,0.8427,0.214,,,
TLI61,Bromley,TLI,2022,Falling behind,Falling behind,39.1,,0.11371237458193979,0.020608439646712464,0.570657507360157,0.8788027477919529,0.2874493927125506,0.618366517182579,0.9236,0.38100000000000006,,,
TLI62,Croydon,TLI,2020,Steaming ahead,Catching up,49.2,0.07019000184467811,0.1302570093457944,0.12363636363636364,0.4868686868686869,0.8113131313131313,0.14989293361884368,0.6312149165648646,0.9344000000000001,0.198,11901.063650177275,450.2712344654956,1622.4151979387648
TLI62,Croydon,TLI,2021,Steaming ahead,Steaming ahead,50.2,0.08006932409012131,0.14040114613180515,0.1369212504946577,0.5009893153937476,0.7855164226355362,0.26014760147601473,0.6468027162130686,0.9365999999999999,0.28,,,
TLI62,Croydon,TLI,2022,Steaming ahead,Catching up,50.5,,0.1350641773628938,0.11705685618729098,0.528010033444816,0.8474080267558528,0.3780821917808219,0.6098555927225259,0.9565,0.438,,,
TLI63,"Merton, Kingston upon Thames and Sutton",TLI,2020,Falling behind,Falling behind,37.2,0.14578472791474872,0.12308625132636046,0.09931245225362872,0.5877259994907054,0.8276037687802393,0.14771048744460857,0.6580182039973727,0.957940058952326,0.13761352758299497,9833.819482339639,558.0964420174072,1468.8504767924371
TLI63,"Merton, Kingston upon Thames and Sutton",TLI,2021,Falling behind,Falling behind,37.0,0.12003872216844143,0.11806631546327859,0.07992849846782431,0.6192543411644535,0.8286516853932584,0.15350223546944858,0.660332020875665,0.9658321294681866,0.17525740218008448,,,
TLI63,"Merton, Kingston upon Thames and Sutton",TLI,2022,Falling behind,Falling behind,36.9,,0.11798809150736446,0.0408585466770106,0.6700284458236359,0.8616498577708818,0.1308411214953271,0.652037554125693,0.9914295523700993,0.32816554909134527,,,
TLI71,Barnet,TLI,2020,Steaming ahead,Catching up,38.1,0.10442260442260443,0.14192639549216413,0.04893203883495146,0.6159223300970874,0.7910679611650485,0.120817843866171,0.6584903054883569,0.9248999999999999,0.21100000000000002,8966.592283561333,193.2020309821804,1409.7215484622102
TLI71,Barnet,TLI,2021,Falling behind,Falling behind,38.1,0.07319181634809337,0.15507295554801492,0.11751063007344414,0.5651333591032084,0.7607267104754541,0.3053311793214863,0.6651155017932666,0.9278,0.232,,,
TLI71,Barnet,TLI,2022,Falling behind,Catching up,38.2,,0.12248322147651007,0.11242138364779874,0.5487421383647799,0.7767295597484277,0.3626760563380282,0.6538148192885652,0.9589000000000001,0.33599999999999997,,,
TLI72,Brent,TLI,2020,Losing ground,Falling behind,40.4,0.18273518793799107,0.1469945355191257,0.15649027589326098,0.5015829941203076,0.7336047037539575,0.17147707979626486,0.6427549798248776,0.9858000000000001,0.255,11544.582954136595,238.02972902424744,1571.955667492081
TLI72,Brent,TLI,2021,Losing ground,Catching up,41.6,0.18693508627773212,0.14823848238482384,0.125,0.5086363636363637,0.7604545454545455,0.13851992409867173,0.648493137763524,0.9914000000000001,0.39099999999999996,,,
TLI72,Brent,TLI,2022,Losing ground,Falling behind,41.7,,0.13423003019489432,,0.5289017341040463,0.8005780346820809,0.3140096618357488,0.6084033514936068,0.9986,0.532,,,
TLI73,Ealing,TLI,2020,Losing ground,Catching up,40.2,0.31489741302408564,0.13004375303840546,0.10341805433829973,0.6134969325153374,0.8102541630148992,0.11547344110854503,0.6202165594016351,0.9615999999999998,0.15800000000000003,11353.6584560741,266.3216061160223,1525.5725518416066
TLI73,Ealing,TLI,2021,Losing ground,Falling behind,39.5,,0.13325242718446603,0.10195035460992907,0.6573581560283688,0.8076241134751773,0.16359447004608296,0.6151127979452615,0.9677000000000001,0.161,,,
TLI73,Ealing,TLI,2022,Falling behind,Falling behind,39.4,,0.12426470588235294,0.062320230105465,0.6701821668264621,0.8604985618408437,0.23024054982817868,0.5638797957490059,0.9970000000000001,0.309,,,
TLI74,Harrow and Hillingdon,TLI,2020,Losing ground,Falling behind,39.7,0.2956943256344454,0.13728129205921938,0.13726035009724924,0.5682133926090581,0.81133648235621,0.13696612665684832,0.632801222349013,0.9611158743900161,0.0977621848701207,9862.737124471174,824.0053078783469,2089.9414278478125
TLI74,Harrow and Hillingdon,TLI,2021,Falling behind,Falling behind,38.1,0.2534328683522232,0.13282397884219807,0.1102471535684532,0.5240211052485421,0.7995001388503193,0.12049861495844875,0.6359202212387818,0.9465957204999527,0.21083468319322796,,,
TLI74,Harrow and Hillingdon,TLI,2022,Falling behind,Falling behind,37.1,,0.12442532997182264,0.10466760961810467,0.5007072135785007,0.7991513437057991,0.2380281690140845,0.6181518047934307,0.9701201041732262,0.27694267773769576,,,
TLI75,Hounslow and Richmond upon Thames,TLI,2020,Losing ground,Losing ground,52.1,0.43270900812092195,0.11495776047705814,0.12520325203252033,0.5791869918699187,0.8035772357723577,0.15397350993377484,0.6306786717804623,0.9479042346051596,0.13416672568616778,11225.534017126189,716.6886233179637,3710.5564442771556
TLI75,Hounslow and Richmond upon Thames,TLI,2021,Losing ground,Losing ground,51.2,0.4791431792559188,0.12099052684061824,0.10357142857142858,0.6220779220779221,0.7909090909090909,0.08850931677018634,0.6370493858057951,0.9563445878926238,0.19743721955443597,,,
TLI75,Hounslow and Richmond upon Thames,TLI,2022,Losing ground,Losing ground,50.9,,0.10999489187808616,0.07973421926910298,0.5820598006644518,0.7883720930232558,0.1664050235478807,0.6201301243144575,0.982383176204467,0.3388149658095213,,,
TLJ,South East,UKX,2020,Steaming ahead, ,42.5,0.2561166900141949,0.1058772592033394,0.1446514961476438,0.45095860956817774,0.8161261422684106,0.1992788930033132,0.6049685467302702,0.7886007029680234,0.13811643559714487,12015.291484904881,459.35455112544656,3663.063116659058
TLJ,South East,UKX,2021,Steaming ahead, ,43.7,0.25681307923630203,0.10770823592278404,0.14644755920734653,0.4507276730573009,0.8080124590516083,0.19785547785547786,0.600946940826902,0.8022617761809344,0.2384718718057169,,,
TLJ,South East,UKX,2022,Steaming ahead, ,44.4,,0.0998428650561277,0.07715144542991799,0.4814265038779827,0.8385349018443612,0.2586761663985291,0.5745731293936683,0.8321616002370047,0.40836456999732124,,,
TLJ11,Berkshire,TLJ,2020,Steaming ahead,Steaming ahead,54.2,0.33689722454505633,0.10254348044636574,0.11724619954569282,0.5035820373929757,0.814258256159357,0.14111006585136407,0.6055616867691702,0.8463395255401772,0.13026438564174053,15956.030390225747,755.6890901994244,7941.28913376964
TLJ11,Berkshire,TLJ,2021,Steaming ahead,Steaming ahead,56.3,0.2900652783264669,0.10769075494549858,0.12462856144030764,0.5016605488550953,0.8241566159762279,0.15705765407554673,0.6015576779305827,0.8712526953183785,0.23786549434934168,,,
TLJ11,Berkshire,TLJ,2022,Steaming ahead,Steaming ahead,57.5,,0.10266749379652605,0.06964731029568935,0.5267189169932313,0.8420021375133595,0.21082299887260428,0.5855217390850884,0.89491195303172,0.4642138184801479,,,
TLJ12,Milton Keynes,TLJ,2020,Losing ground,Losing ground,45.0,0.18881459813344478,0.11298656562177058,0.14762741652021089,0.4083186877562976,0.8324545987111892,0.20279720279720279,0.6016770823419937,0.7961999999999999,0.8330000000000001,11911.479398901713,399.36207293413565,3011.6295638639526
TLJ12,Milton Keynes,TLJ,2021,Losing ground,Losing ground,46.3,0.23213588442014838,0.12530541012216406,0.14583333333333334,0.4380787037037037,0.8344907407407407,0.21328671328671328,0.5993507034046449,0.7749,0.874,,,
TLJ12,Milton Keynes,TLJ,2022,Steaming ahead,Losing ground,47.2,,0.1123032904148784,0.09970501474926254,0.44660766961651915,0.863716814159292,0.38095238095238093,0.5801218426997057,0.8873,0.895,,,
TLJ13,Buckinghamshire CC,TLJ,2020,Losing ground,Falling behind,38.9,0.19494727344498958,0.09226145755071374,0.1500460263884627,0.4519791347038969,0.8076096962258361,0.11164274322169059,0.5935534161649055,0.6958,0.08800000000000001,10712.096568969142,303.9355616777862,3185.0720837344134
TLJ13,Buckinghamshire CC,TLJ,2021,Losing ground,Falling behind,39.7,0.3647735135998297,0.09816225907664725,0.12039012496190186,0.4760743675708625,0.8076805851874429,0.15530903328050713,0.5909997280068304,0.6973999999999999,0.20399999999999996,,,
TLJ13,Buckinghamshire CC,TLJ,2022,Losing ground,Falling behind,40.0,,0.09094942324755989,0.047305764411027566,0.49404761904761907,0.8706140350877193,0.2929782082324455,0.5695840002569552,0.7871,0.404,,,
TLJ14,Oxfordshire,TLJ,2020,Losing ground,Falling behind,39.3,0.29617075169485213,0.09149253731343283,0.14407179971658007,0.5302314596126594,0.8261691072272083,0.2296195652173913,0.5923616959956125,0.6940157891265222,0.15093384133605134,14879.301353699304,427.738219115205,4713.723718455538
TLJ14,Oxfordshire,TLJ,2021,Losing ground,Falling behind,40.7,0.29789661319073085,0.09921048711455385,0.092817943211644,0.5564304461942258,0.7919350990217132,0.15711009174311927,0.5766952376889809,0.7015945771513583,0.19353286786698182,,,
TLJ14,Oxfordshire,TLJ,2022,Losing ground,Falling behind,41.3,,0.09250112258643915,0.055692459339576145,0.5867422375554461,0.8474618038442583,0.15347334410339256,0.5496589351407875,0.7358161902770455,0.323849682709966,,,
TLJ21,Brighton and Hove,TLJ,2020,Steaming ahead,Catching up,39.6,0.1865350278332108,0.15829903978052126,0.08806544754571703,0.5351299326275265,0.8156881616939364,0.26109660574412535,0.7461507526140412,0.9449,0.019,9916.901408450703,386.3636363636364,3023.6875800256084
TLJ21,Brighton and Hove,TLJ,2021,Steaming ahead,Catching up,41.5,0.2192999234889059,0.13825424721734036,0.1017526777020448,0.572541382667965,0.817429406037001,0.14666666666666667,0.7429807490577094,0.9423999999999999,0.142,,,
TLJ21,Brighton and Hove,TLJ,2022,Steaming ahead,Catching up,42.6,,0.12879238548483046,0.09126984126984126,0.6001984126984127,0.8219246031746031,0.20891364902506965,0.7252711672332848,0.9685999999999999,0.295,,,
TLJ22,East Sussex CC,TLJ,2020,Catching up,Catching up,30.3,0.0769939215325106,0.10184992725005196,0.18018302303565795,0.36383717260965603,0.8153991795519091,0.28376068376068375,0.5819142020852691,0.8048765022377932,0.10342273537956485,8921.210167618345,245.2569533984159,1081.921164118622
TLJ22,East Sussex CC,TLJ,2021,Catching up,Falling behind,31.4,0.07788583509513743,0.09800698582288885,0.19931271477663232,0.3514526710402999,0.8031865042174321,0.2714285714285714,0.5853406990076089,0.8130591928284426,0.2372896325839442,,,
TLJ22,East Sussex CC,TLJ,2022,Falling behind,Falling behind,31.9,,0.09098480116593796,0.10883228580879921,0.3893483294740324,0.8226926893814092,0.33955223880597013,0.5489177803602556,0.8276504864450843,0.48556228043687993,,,
